year,y,c,x,h,k_data
2008.5,0.07257533281497341,0.049486448016984715,0.015275854260528908,0.2511654452913793,0.8612876160155268
2008.75,0.07084604538735619,0.048046113153358175,0.014303450907221283,0.24593958474860939,0.8646778761517208
2009.0,0.0699064587233848,0.047545865481575675,0.01286104464105162,0.24010563379163288,0.8670900658400759
2009.25,0.06964853282130869,0.047488187237620466,0.012156837848804695,0.23539171946091073,0.8680548660380493
2009.5,0.06976032854874425,0.04798822691882735,0.012004344713368434,0.23251215483585597,0.8683091366247749
2009.75,0.07037925040051841,0.048060352337158115,0.012675946948884536,0.23172286317425345,0.8683936331326787
2010.0,0.07058366957323081,0.0482927531533575,0.01277059870149532,0.23203254996830078,0.8691343898690179
2010.25,0.07113481173653613,0.048474302141464455,0.013280959417264565,0.23433534827067345,0.8700304974316835
2010.5,0.07156513238950887,0.048685375582774214,0.013639939458165832,0.23346459794231067,0.8715991478687822
2010.75,0.07184530345070064,0.04894800984787285,0.013542840409079772,0.23391244618290818,0.8737847030427593
2011.0,0.07160771550375261,0.049249305484761294,0.013272126761145192,0.2341690974326871,0.8761884881834127
2011.25,0.07204492546957109,0.04942534846580752,0.013585260930422432,0.2359734314216985,0.8785385454608883
2011.5,0.07199063877183647,0.04948090756710423,0.013608717326557752,0.23607475178432177,0.8812827057699546
2011.75,0.07275829167949985,0.049643045260417594,0.014420184846907602,0.23764850761858483,0.8839895322396177
2012.0,0.07331618919706748,0.05000336110244664,0.014575767447987564,0.23863724397831979,0.8873396860010079
2012.25,0.07358118423981909,0.0499635486960105,0.014818560594688453,0.23877737417251607,0.8906847953529949
2012.5,0.07361896108479861,0.04988994622388547,0.014722162810302768,0.24059520009477492,0.8941582608516115
2012.75,0.07363382217315746,0.05007018329680203,0.0145696180830389,0.24055165090060832,0.8974661695830414
2013.0,0.07429027660155363,0.05032503557528732,0.014929753012607017,0.2411565951347274,0.9005905359445455
2013.25,0.07441926570952072,0.05033896237298485,0.015035259521897819,0.24135593167880257,0.9040381873883147
2013.5,0.07498121755001978,0.05045539824479426,0.01546524281425361,0.24223466006161085,0.9075318302361428
2013.75,0.07555980355927308,0.0507682471539836,0.015551207401814534,0.2431106045024656,0.9113760994643623
2014.0,0.075220500037717,0.050937979091189335,0.015371638270629187,0.242781550643332,0.9152105317225556
2014.25,0.07611014594003762,0.051311166060347,0.01592295558705637,0.24515508256090707,0.9187849340676818
2014.5,0.07695140725377768,0.05169123839619727,0.016218183103746682,0.24631522268040953,0.9228546652517182
2014.75,0.07725753182384133,0.05210961739500927,0.016344174561904727,0.24843068053983344,0.9271796306561484
2015.0,0.07787241297871929,0.05224866024464001,0.016795216229553822,0.2495061741433571,0.9316093785748212
2015.25,0.07827811524749362,0.05251778491099219,0.016802570287244887,0.24965111038226304,0.936487701396488
2015.5,0.07852078470707438,0.05283680613390579,0.016817828062591696,0.24957670454246234,0.9413858672611382
2015.75,0.07860282295332485,0.05297008071860166,0.016674099499491876,0.25085033644292964,0.9463320265793275
2016.0,0.0790039966484562,0.05340510805345624,0.016602421999469447,0.2516631325266972,0.9511780339816509
2016.25,0.07920974063539443,0.05361357648624641,0.016479816818767517,0.2520629466390754,0.955970652571636
2016.5,0.07972686579134058,0.05400382377056351,0.01649369077542258,0.2529666358168699,0.9606232981197694
2016.75,0.08012420275955495,0.05423769869981291,0.016861471892296073,0.2521340934392973,0.9652372997618558
2017.0,0.0804690990564136,0.05466410283042643,0.01680449575728226,0.25305563494919364,0.9701565565272166
